100000 3
4511.000000 1474987377374.000000 144257374.000000 
4512.000000 1474987377375.000000 144257375.000000 
4513.000000 1474987377376.000000 144257376.000000 
4514.000000 1474987377377.000000 144257377.000000 
4515.000000 1474987377378.000000 144257378.000000 
4516.000000 1474987377379.000000 144257379.000000 
4517.000000 1474987377380.000000 144257380.000000 
4518.000000 1474987377381.000000 144257381.000000 
4519.000000 1474987377382.000000 144257382.000000 
4520.000000 1474987377383.000000 144257383.000000 
4521.000000 1474987377384.000000 144257384.000000 
4522.000000 1474987377385.000000 144257385.000000 
4523.000000 1474987377386.000000 144257386.000000 
4524.000000 1474987377387.000000 144257387.000000 
4525.000000 1474987377388.000000 144257388.000000 
4526.000000 1474987377389.000000 144257389.000000 
4527.000000 1474987377390.000000 144257390.000000 
4528.000000 1474987377391.000000 144257391.000000 
4529.000000 1474987377392.000000 144257392.000000 
4530.000000 1474987377393.000000 144257393.000000 
4531.000000 1474987377394.000000 144257394.000000 
4532.000000 1474987377395.000000 144257395.000000 
4533.000000 1474987377396.000000 144257396.000000 
4534.000000 1474987377397.000000 144257397.000000 
4535.000000 1474987377398.000000 144257398.000000 
4536.000000 1474987377399.000000 144257399.000000 
4537.000000 1474987377400.000000 144257400.000000 
4538.000000 1474987377401.000000 144257401.000000 
4539.000000 1474987377402.000000 144257402.000000 
4540.000000 1474987377403.000000 144257403.000000 
4541.000000 1474987377404.000000 144257404.000000 
4542.000000 1474987377405.000000 144257405.000000 
4543.000000 1474987377406.000000 144257406.000000 
4544.000000 1474987377407.000000 144257407.000000 
4545.000000 1474987377408.000000 144257408.000000 
4546.000000 1474987377409.000000 144257409.000000 
4547.000000 1474987377410.000000 144257410.000000 
4548.000000 1474987377411.000000 144257411.000000 
4549.000000 1474987377412.000000 144257412.000000 
4550.000000 1474987377413.000000 144257413.000000 
4551.000000 1474987377414.000000 144257414.000000 
4552.000000 1474987377415.000000 144257415.000000 
4553.000000 1474987377416.000000 144257416.000000 
4554.000000 1474987377418.000000 144257418.000000 
4555.000000 1474987377419.000000 144257419.000000 
4556.000000 1474987377420.000000 144257420.000000 
4557.000000 1474987377421.000000 144257421.000000 
4558.000000 1474987377422.000000 144257422.000000 
4559.000000 1474987377423.000000 144257423.000000 
4560.000000 1474987377424.000000 144257424.000000 
4561.000000 1474987377425.000000 144257425.000000 
4562.000000 1474987377426.000000 144257426.000000 
4563.000000 1474987377427.000000 144257427.000000 
4564.000000 1474987377428.000000 144257428.000000 
4565.000000 1474987377429.000000 144257429.000000 
4566.000000 1474987377430.000000 144257430.000000 
4567.000000 1474987377431.000000 144257431.000000 
4568.000000 1474987377432.000000 144257432.000000 
4569.000000 1474987377433.000000 144257433.000000 
4570.000000 1474987377434.000000 144257434.000000 
4571.000000 1474987377435.000000 144257435.000000 
4572.000000 1474987377436.000000 144257436.000000 
4573.000000 1474987377437.000000 144257437.000000 
4574.000000 1474987377438.000000 144257438.000000 
4575.000000 1474987377439.000000 144257439.000000 
4576.000000 1474987377440.000000 144257440.000000 
4577.000000 1474987377441.000000 144257441.000000 
4578.000000 1474987377442.000000 144257442.000000 
4579.000000 1474987377443.000000 144257443.000000 
4580.000000 1474987377444.000000 144257444.000000 
4581.000000 1474987377445.000000 144257445.000000 
4582.000000 1474987377446.000000 144257446.000000 
4583.000000 1474987377447.000000 144257447.000000 
4584.000000 1474987377448.000000 144257448.000000 
4585.000000 1474987377449.000000 144257449.000000 
4586.000000 1474987377450.000000 144257450.000000 
4587.000000 1474987377451.000000 144257451.000000 
4588.000000 1474987377452.000000 144257452.000000 
4589.000000 1474987377453.000000 144257453.000000 
4590.000000 1474987377454.000000 144257454.000000 
4591.000000 1474987377455.000000 144257455.000000 
4592.000000 1474987377456.000000 144257456.000000 
4593.000000 1474987377457.000000 144257457.000000 
4594.000000 1474987377458.000000 144257458.000000 
4595.000000 1474987377459.000000 144257459.000000 
4596.000000 1474987377460.000000 144257460.000000 
4597.000000 1474987377461.000000 144257461.000000 
4598.000000 1474987377462.000000 144257462.000000 
4599.000000 1474987377463.000000 144257463.000000 
4600.000000 1474987377464.000000 144257464.000000 
4601.000000 1474987377465.000000 144257465.000000 
4602.000000 1474987377466.000000 144257466.000000 
4603.000000 1474987377467.000000 144257467.000000 
4604.000000 1474987377468.000000 144257468.000000 
4605.000000 1474987377469.000000 144257469.000000 
4606.000000 1474987377470.000000 144257470.000000 
4607.000000 1474987377471.000000 144257471.000000 
4608.000000 1474987377472.000000 144257472.000000 
4609.000000 1474987377473.000000 144257473.000000 
4610.000000 1474987377474.000000 144257474.000000 
4611.000000 1474987377475.000000 144257475.000000 
4612.000000 1474987377476.000000 144257476.000000 
4613.000000 1474987377477.000000 144257477.000000 
4614.000000 1474987377478.000000 144257478.000000 
4615.000000 1474987377479.000000 144257479.000000 
4616.000000 1474987377480.000000 144257480.000000 
4617.000000 1474987377481.000000 144257481.000000 
4618.000000 1474987377482.000000 144257482.000000 
4619.000000 1474987377483.000000 144257483.000000 
4620.000000 1474987377484.000000 144257484.000000 
4621.000000 1474987377485.000000 144257485.000000 
4622.000000 1474987377486.000000 144257486.000000 
4623.000000 1474987377487.000000 144257487.000000 
4624.000000 1474987377488.000000 144257488.000000 
4625.000000 1474987377489.000000 144257489.000000 
4626.000000 1474987377490.000000 144257490.000000 
4627.000000 1474987377491.000000 144257491.000000 
4628.000000 1474987377492.000000 144257492.000000 
4629.000000 1474987377493.000000 144257493.000000 
4630.000000 1474987377494.000000 144257494.000000 
4631.000000 1474987377495.000000 144257495.000000 
4632.000000 1474987377496.000000 144257496.000000 
4633.000000 1474987377497.000000 144257497.000000 
4634.000000 1474987377498.000000 144257498.000000 
4635.000000 1474987377499.000000 144257499.000000 
4636.000000 1474987377500.000000 144257500.000000 
4637.000000 1474987377501.000000 144257501.000000 
4638.000000 1474987377502.000000 144257502.000000 
4639.000000 1474987377503.000000 144257503.000000 
4640.000000 1474987377504.000000 144257504.000000 
4641.000000 1474987377505.000000 144257505.000000 
4642.000000 1474987377506.000000 144257506.000000 
4643.000000 1474987377507.000000 144257507.000000 
4644.000000 1474987377508.000000 144257508.000000 
4645.000000 1474987377509.000000 144257509.000000 
4646.000000 1474987377510.000000 144257510.000000 
4647.000000 1474987377511.000000 144257511.000000 
4648.000000 1474987377512.000000 144257512.000000 
4649.000000 1474987377513.000000 144257513.000000 
4650.000000 1474987377514.000000 144257514.000000 
4651.000000 1474987377515.000000 144257515.000000 
4652.000000 1474987377516.000000 144257516.000000 
4653.000000 1474987377517.000000 144257517.000000 
4654.000000 1474987377518.000000 144257518.000000 
4655.000000 1474987377519.000000 144257519.000000 
4656.000000 1474987377520.000000 144257520.000000 
4657.000000 1474987377521.000000 144257521.000000 
4658.000000 1474987377522.000000 144257522.000000 
4659.000000 1474987377523.000000 144257523.000000 
4660.000000 1474987377524.000000 144257524.000000 
4661.000000 1474987377525.000000 144257525.000000 
4662.000000 1474987377526.000000 144257526.000000 
4663.000000 1474987377527.000000 144257527.000000 
4664.000000 1474987377528.000000 144257528.000000 
4665.000000 1474987377529.000000 144257529.000000 
4666.000000 1474987377530.000000 144257530.000000 
4667.000000 1474987377531.000000 144257531.000000 
4668.000000 1474987377532.000000 144257532.000000 
4669.000000 1474987377533.000000 144257533.000000 
4670.000000 1474987377534.000000 144257534.000000 
4671.000000 1474987377535.000000 144257535.000000 
4672.000000 1474987377536.000000 144257536.000000 
4673.000000 1474987377537.000000 144257537.000000 
4674.000000 1474987377538.000000 144257538.000000 
4675.000000 1474987377539.000000 144257539.000000 
4676.000000 1474987377540.000000 144257540.000000 
4677.000000 1474987377541.000000 144257541.000000 
4678.000000 1474987377542.000000 144257542.000000 
4679.000000 1474987377543.000000 144257543.000000 
4680.000000 1474987377544.000000 144257544.000000 
4681.000000 1474987377545.000000 144257545.000000 
4682.000000 1474987377546.000000 144257546.000000 
4683.000000 1474987377547.000000 144257547.000000 
4684.000000 1474987377548.000000 144257548.000000 
4685.000000 1474987377549.000000 144257549.000000 
4686.000000 1474987377550.000000 144257550.000000 
4687.000000 1474987377551.000000 144257551.000000 
4688.000000 1474987377552.000000 144257552.000000 
4689.000000 1474987377553.000000 144257553.000000 
4690.000000 1474987377554.000000 144257554.000000 
4691.000000 1474987377555.000000 144257555.000000 
4692.000000 1474987377556.000000 144257556.000000 
4693.000000 1474987377557.000000 144257557.000000 
4694.000000 1474987377558.000000 144257558.000000 
4695.000000 1474987377559.000000 144257559.000000 
4696.000000 1474987377560.000000 144257560.000000 
4697.000000 1474987377561.000000 144257561.000000 
4698.000000 1474987377562.000000 144257562.000000 
4699.000000 1474987377563.000000 144257563.000000 
4700.000000 1474987377564.000000 144257564.000000 
4701.000000 1474987377565.000000 144257565.000000 
4702.000000 1474987377566.000000 144257566.000000 
4703.000000 1474987377567.000000 144257567.000000 
4704.000000 1474987377568.000000 144257568.000000 
4705.000000 1474987377569.000000 144257569.000000 
4706.000000 1474987377570.000000 144257570.000000 
4707.000000 1474987377571.000000 144257571.000000 
4708.000000 1474987377572.000000 144257572.000000 
4709.000000 1474987377573.000000 144257573.000000 
4710.000000 1474987377574.000000 144257574.000000 
4711.000000 1474987377575.000000 144257575.000000 
4712.000000 1474987377576.000000 144257576.000000 
4713.000000 1474987377577.000000 144257577.000000 
4714.000000 1474987377578.000000 144257578.000000 
4715.000000 1474987377579.000000 144257579.000000 
4716.000000 1474987377580.000000 144257580.000000 
4717.000000 1474987377581.000000 144257581.000000 
4718.000000 1474987377582.000000 144257582.000000 
4719.000000 1474987377583.000000 144257583.000000 
4720.000000 1474987377584.000000 144257584.000000 
4721.000000 1474987377585.000000 144257585.000000 
4722.000000 1474987377586.000000 144257586.000000 
4723.000000 1474987377587.000000 144257587.000000 
4724.000000 1474987377588.000000 144257588.000000 
4725.000000 1474987377589.000000 144257589.000000 
4726.000000 1474987377590.000000 144257590.000000 
4727.000000 1474987377591.000000 144257591.000000 
4728.000000 1474987377592.000000 144257592.000000 
4729.000000 1474987377593.000000 144257593.000000 
4730.000000 1474987377594.000000 144257594.000000 
4731.000000 1474987377595.000000 144257595.000000 
4732.000000 1474987377596.000000 144257596.000000 
4733.000000 1474987377597.000000 144257597.000000 
4734.000000 1474987377598.000000 144257598.000000 
4735.000000 1474987377599.000000 144257599.000000 
4736.000000 1474987377600.000000 144257600.000000 
4737.000000 1474987377601.000000 144257601.000000 
4738.000000 1474987377602.000000 144257602.000000 
4739.000000 1474987377603.000000 144257603.000000 
4740.000000 1474987377604.000000 144257604.000000 
4741.000000 1474987377605.000000 144257605.000000 
4742.000000 1474987377606.000000 144257606.000000 
4743.000000 1474987377607.000000 144257607.000000 
4744.000000 1474987377608.000000 144257608.000000 
4745.000000 1474987377609.000000 144257609.000000 
4746.000000 1474987377610.000000 144257610.000000 
4747.000000 1474987377611.000000 144257611.000000 
4748.000000 1474987377612.000000 144257612.000000 
4749.000000 1474987377613.000000 144257613.000000 
4750.000000 1474987377614.000000 144257614.000000 
4751.000000 1474987377615.000000 144257615.000000 
4752.000000 1474987377616.000000 144257616.000000 
4753.000000 1474987377617.000000 144257617.000000 
4754.000000 1474987377618.000000 144257618.000000 
4755.000000 1474987377619.000000 144257619.000000 
4756.000000 1474987377620.000000 144257620.000000 
4757.000000 1474987377621.000000 144257621.000000 
4758.000000 1474987377622.000000 144257622.000000 
4759.000000 1474987377623.000000 144257623.000000 
4760.000000 1474987377624.000000 144257624.000000 
4761.000000 1474987377625.000000 144257625.000000 
4762.000000 1474987377626.000000 144257626.000000 
4763.000000 1474987377627.000000 144257627.000000 
4764.000000 1474987377628.000000 144257628.000000 
4765.000000 1474987377629.000000 144257629.000000 
4766.000000 1474987377630.000000 144257630.000000 
4767.000000 1474987377631.000000 144257631.000000 
4768.000000 1474987377632.000000 144257632.000000 
4769.000000 1474987377633.000000 144257633.000000 
4770.000000 1474987377634.000000 144257634.000000 
4771.000000 1474987377635.000000 144257635.000000 
4772.000000 1474987377636.000000 144257636.000000 
4773.000000 1474987377637.000000 144257637.000000 
4774.000000 1474987377638.000000 144257638.000000 
4775.000000 1474987377639.000000 144257639.000000 
4776.000000 1474987377640.000000 144257640.000000 
4777.000000 1474987377641.000000 144257641.000000 
4778.000000 1474987377642.000000 144257642.000000 
4779.000000 1474987377643.000000 144257643.000000 
4780.000000 1474987377644.000000 144257644.000000 
4781.000000 1474987377645.000000 144257645.000000 
4782.000000 1474987377646.000000 144257646.000000 
4783.000000 1474987377647.000000 144257647.000000 
4784.000000 1474987377648.000000 144257648.000000 
4785.000000 1474987377649.000000 144257649.000000 
4786.000000 1474987377650.000000 144257650.000000 
4787.000000 1474987377651.000000 144257651.000000 
4788.000000 1474987377652.000000 144257652.000000 
4789.000000 1474987377653.000000 144257653.000000 
4790.000000 1474987377654.000000 144257654.000000 
4791.000000 1474987377655.000000 144257655.000000 
4792.000000 1474987377656.000000 144257656.000000 
4793.000000 1474987377657.000000 144257657.000000 
4794.000000 1474987377658.000000 144257658.000000 
4795.000000 1474987377659.000000 144257659.000000 
4796.000000 1474987377660.000000 144257660.000000 
4797.000000 1474987377661.000000 144257661.000000 
4798.000000 1474987377662.000000 144257662.000000 
4799.000000 1474987377663.000000 144257663.000000 
4800.000000 1474987377664.000000 144257664.000000 
4801.000000 1474987377665.000000 144257665.000000 
4802.000000 1474987377666.000000 144257666.000000 
4803.000000 1474987377667.000000 144257667.000000 
4804.000000 1474987377668.000000 144257668.000000 
4805.000000 1474987377669.000000 144257669.000000 
4806.000000 1474987377670.000000 144257670.000000 
4807.000000 1474987377671.000000 144257671.000000 
4808.000000 1474987377672.000000 144257672.000000 
4809.000000 1474987377673.000000 144257673.000000 
4810.000000 1474987377674.000000 144257674.000000 
4811.000000 1474987377675.000000 144257675.000000 
4812.000000 1474987377676.000000 144257676.000000 
4813.000000 1474987377677.000000 144257677.000000 
4814.000000 1474987377678.000000 144257678.000000 
4815.000000 1474987377679.000000 144257679.000000 
4816.000000 1474987377680.000000 144257680.000000 
4817.000000 1474987377681.000000 144257681.000000 
4818.000000 1474987377682.000000 144257682.000000 
4819.000000 1474987377683.000000 144257683.000000 
4820.000000 1474987377684.000000 144257684.000000 
4821.000000 1474987377685.000000 144257685.000000 
4822.000000 1474987377686.000000 144257686.000000 
4823.000000 1474987377687.000000 144257687.000000 
4824.000000 1474987377688.000000 144257688.000000 
4825.000000 1474987377689.000000 144257689.000000 
4826.000000 1474987377690.000000 144257690.000000 
4827.000000 1474987377691.000000 144257691.000000 
4828.000000 1474987377692.000000 144257692.000000 
4829.000000 1474987377693.000000 144257693.000000 
4830.000000 1474987377694.000000 144257694.000000 
4831.000000 1474987377695.000000 144257695.000000 
4832.000000 1474987377696.000000 144257696.000000 
4833.000000 1474987377697.000000 144257697.000000 
4834.000000 1474987377698.000000 144257698.000000 
4835.000000 1474987377699.000000 144257699.000000 
4836.000000 1474987377700.000000 144257700.000000 
4837.000000 1474987377701.000000 144257701.000000 
4838.000000 1474987377702.000000 144257702.000000 
4839.000000 1474987377703.000000 144257703.000000 
4840.000000 1474987377704.000000 144257704.000000 
4841.000000 1474987377705.000000 144257705.000000 
4842.000000 1474987377706.000000 144257706.000000 
4843.000000 1474987377707.000000 144257707.000000 
4844.000000 1474987377708.000000 144257708.000000 
4845.000000 1474987377709.000000 144257709.000000 
4846.000000 1474987377710.000000 144257710.000000 
4847.000000 1474987377711.000000 144257711.000000 
4848.000000 1474987377712.000000 144257712.000000 
4849.000000 1474987377713.000000 144257713.000000 
4850.000000 1474987377714.000000 144257714.000000 
4851.000000 1474987377715.000000 144257715.000000 
4852.000000 1474987377716.000000 144257716.000000 
4853.000000 1474987377717.000000 144257717.000000 
4854.000000 1474987377718.000000 144257718.000000 
4855.000000 1474987377719.000000 144257719.000000 
4856.000000 1474987377720.000000 144257720.000000 
4857.000000 1474987377721.000000 144257721.000000 
4858.000000 1474987377722.000000 144257722.000000 
4859.000000 1474987377723.000000 144257723.000000 
4860.000000 1474987377724.000000 144257724.000000 
4861.000000 1474987377725.000000 144257725.000000 
4862.000000 1474987377726.000000 144257726.000000 
4863.000000 1474987377727.000000 144257727.000000 
4864.000000 1474987377728.000000 144257728.000000 
4865.000000 1474987377729.000000 144257729.000000 
4866.000000 1474987377730.000000 144257730.000000 
4867.000000 1474987377731.000000 144257731.000000 
4868.000000 1474987377732.000000 144257732.000000 
4869.000000 1474987377733.000000 144257733.000000 
4870.000000 1474987377734.000000 144257734.000000 
4871.000000 1474987377735.000000 144257735.000000 
4872.000000 1474987377736.000000 144257736.000000 
4873.000000 1474987377737.000000 144257737.000000 
4874.000000 1474987377738.000000 144257738.000000 
4875.000000 1474987377739.000000 144257739.000000 
4876.000000 1474987377740.000000 144257740.000000 
4877.000000 1474987377741.000000 144257741.000000 
4878.000000 1474987377742.000000 144257742.000000 
4879.000000 1474987377743.000000 144257743.000000 
4880.000000 1474987377744.000000 144257744.000000 
4881.000000 1474987377745.000000 144257745.000000 
4882.000000 1474987377746.000000 144257746.000000 
4883.000000 1474987377747.000000 144257747.000000 
4884.000000 1474987377748.000000 144257748.000000 
4885.000000 1474987377749.000000 144257749.000000 
4886.000000 1474987377750.000000 144257750.000000 
4887.000000 1474987377751.000000 144257751.000000 
4888.000000 1474987377752.000000 144257752.000000 
4889.000000 1474987377753.000000 144257753.000000 
4890.000000 1474987377754.000000 144257754.000000 
4891.000000 1474987377755.000000 144257755.000000 
4892.000000 1474987377756.000000 144257756.000000 
4893.000000 1474987377757.000000 144257757.000000 
4894.000000 1474987377758.000000 144257758.000000 
4895.000000 1474987377759.000000 144257759.000000 
4896.000000 1474987377760.000000 144257760.000000 
4897.000000 1474987377761.000000 144257761.000000 
4898.000000 1474987377762.000000 144257762.000000 
4899.000000 1474987377763.000000 144257763.000000 
4900.000000 1474987377764.000000 144257764.000000 
4901.000000 1474987377765.000000 144257765.000000 
4902.000000 1474987377766.000000 144257766.000000 
4903.000000 1474987377767.000000 144257767.000000 
4904.000000 1474987377768.000000 144257768.000000 
4905.000000 1474987377769.000000 144257769.000000 
4906.000000 1474987377770.000000 144257770.000000 
4907.000000 1474987377771.000000 144257771.000000 
4908.000000 1474987377772.000000 144257772.000000 
4909.000000 1474987377773.000000 144257773.000000 
4910.000000 1474987377774.000000 144257774.000000 
4911.000000 1474987377775.000000 144257775.000000 
4912.000000 1474987377776.000000 144257776.000000 
4913.000000 1474987377777.000000 144257777.000000 
4914.000000 1474987377778.000000 144257778.000000 
4915.000000 1474987377779.000000 144257779.000000 
4916.000000 1474987377780.000000 144257780.000000 
4917.000000 1474987377781.000000 144257781.000000 
4918.000000 1474987377782.000000 144257782.000000 
4919.000000 1474987377783.000000 144257783.000000 
4920.000000 1474987377784.000000 144257784.000000 
4921.000000 1474987377785.000000 144257785.000000 
4922.000000 1474987377786.000000 144257786.000000 
4923.000000 1474987377787.000000 144257787.000000 
4924.000000 1474987377788.000000 144257788.000000 
4925.000000 1474987377789.000000 144257789.000000 
4926.000000 1474987377790.000000 144257790.000000 
4927.000000 1474987377791.000000 144257791.000000 
4928.000000 1474987377792.000000 144257792.000000 
4929.000000 1474987377793.000000 144257793.000000 
4930.000000 1474987377794.000000 144257794.000000 
4931.000000 1474987377795.000000 144257795.000000 
4932.000000 1474987377796.000000 144257796.000000 
4933.000000 1474987377797.000000 144257797.000000 
4934.000000 1474987377798.000000 144257798.000000 
4935.000000 1474987377799.000000 144257799.000000 
4936.000000 1474987377800.000000 144257800.000000 
4937.000000 1474987377801.000000 144257801.000000 
4938.000000 1474987377802.000000 144257802.000000 
4939.000000 1474987377803.000000 144257803.000000 
4940.000000 1474987377804.000000 144257804.000000 
4941.000000 1474987377805.000000 144257805.000000 
4942.000000 1474987377806.000000 144257806.000000 
4943.000000 1474987377807.000000 144257807.000000 
4944.000000 1474987377808.000000 144257808.000000 
4945.000000 1474987377809.000000 144257809.000000 
4946.000000 1474987377810.000000 144257810.000000 
4947.000000 1474987377811.000000 144257811.000000 
4948.000000 1474987377812.000000 144257812.000000 
4949.000000 1474987377813.000000 144257813.000000 
4950.000000 1474987377814.000000 144257814.000000 
4951.000000 1474987377815.000000 144257815.000000 
4952.000000 1474987377816.000000 144257816.000000 
4953.000000 1474987377817.000000 144257817.000000 
4954.000000 1474987377818.000000 144257818.000000 
4955.000000 1474987377819.000000 144257819.000000 
4956.000000 1474987377820.000000 144257820.000000 
4957.000000 1474987377821.000000 144257821.000000 
4958.000000 1474987377822.000000 144257822.000000 
4959.000000 1474987377823.000000 144257823.000000 
4960.000000 1474987377824.000000 144257824.000000 
4961.000000 1474987377825.000000 144257825.000000 
4962.000000 1474987377826.000000 144257826.000000 
4963.000000 1474987377827.000000 144257827.000000 
4964.000000 1474987377828.000000 144257828.000000 
4965.000000 1474987377829.000000 144257829.000000 
4966.000000 1474987377830.000000 144257830.000000 
4967.000000 1474987377831.000000 144257831.000000 
4968.000000 1474987377832.000000 144257832.000000 
4969.000000 1474987377833.000000 144257833.000000 
4970.000000 1474987377834.000000 144257834.000000 
4971.000000 1474987377835.000000 144257835.000000 
4972.000000 1474987377836.000000 144257836.000000 
4973.000000 1474987377837.000000 144257837.000000 
4974.000000 1474987377838.000000 144257838.000000 
4975.000000 1474987377839.000000 144257839.000000 
4976.000000 1474987377840.000000 144257840.000000 
4977.000000 1474987377841.000000 144257841.000000 
4978.000000 1474987377842.000000 144257842.000000 
4979.000000 1474987377843.000000 144257843.000000 
4980.000000 1474987377844.000000 144257844.000000 
4981.000000 1474987377845.000000 144257845.000000 
4982.000000 1474987377846.000000 144257846.000000 
4983.000000 1474987377847.000000 144257847.000000 
4984.000000 1474987377848.000000 144257848.000000 
4985.000000 1474987377849.000000 144257849.000000 
4986.000000 1474987377850.000000 144257850.000000 
4987.000000 1474987377851.000000 144257851.000000 
4988.000000 1474987377852.000000 144257852.000000 
4989.000000 1474987377853.000000 144257853.000000 
4990.000000 1474987377854.000000 144257854.000000 
4991.000000 1474987377855.000000 144257855.000000 
4992.000000 1474987377856.000000 144257856.000000 
4993.000000 1474987377857.000000 144257857.000000 
4994.000000 1474987377858.000000 144257858.000000 
4995.000000 1474987377859.000000 144257859.000000 
4996.000000 1474987377860.000000 144257860.000000 
4997.000000 1474987377861.000000 144257861.000000 
4998.000000 1474987377862.000000 144257862.000000 
4999.000000 1474987377863.000000 144257863.000000 
5000.000000 1474987377864.000000 144257864.000000 
5001.000000 1474987377865.000000 144257865.000000 
5002.000000 1474987377866.000000 144257866.000000 
5003.000000 1474987377867.000000 144257867.000000 
5004.000000 1474987377868.000000 144257868.000000 
5005.000000 1474987377869.000000 144257869.000000 
5006.000000 1474987377870.000000 144257870.000000 
5007.000000 1474987377871.000000 144257871.000000 
5008.000000 1474987377872.000000 144257872.000000 
5009.000000 1474987377873.000000 144257873.000000 
5010.000000 1474987377874.000000 144257874.000000 
5011.000000 1474987377875.000000 144257875.000000 
5012.000000 1474987377876.000000 144257876.000000 
5013.000000 1474987377877.000000 144257877.000000 
5014.000000 1474987377878.000000 144257878.000000 
5015.000000 1474987377879.000000 144257879.000000 
5016.000000 1474987377880.000000 144257880.000000 
5017.000000 1474987377881.000000 144257881.000000 
5018.000000 1474987377882.000000 144257882.000000 
5019.000000 1474987377883.000000 144257883.000000 
5020.000000 1474987377884.000000 144257884.000000 
5021.000000 1474987377885.000000 144257885.000000 
5022.000000 1474987377886.000000 144257886.000000 
5023.000000 1474987377887.000000 144257887.000000 
5024.000000 1474987377888.000000 144257888.000000 
5025.000000 1474987377889.000000 144257889.000000 
5026.000000 1474987377890.000000 144257890.000000 
5027.000000 1474987377891.000000 144257891.000000 
5028.000000 1474987377892.000000 144257892.000000 
5029.000000 1474987377893.000000 144257893.000000 
5030.000000 1474987377894.000000 144257894.000000 
5031.000000 1474987377895.000000 144257895.000000 
5032.000000 1474987377896.000000 144257896.000000 
5033.000000 1474987377897.000000 144257897.000000 
5034.000000 1474987377898.000000 144257898.000000 
5035.000000 1474987377899.000000 144257899.000000 
5036.000000 1474987377900.000000 144257900.000000 
5037.000000 1474987377901.000000 144257901.000000 
5038.000000 1474987377902.000000 144257902.000000 
5039.000000 1474987377903.000000 144257903.000000 
5040.000000 1474987377904.000000 144257904.000000 
5041.000000 1474987377905.000000 144257905.000000 
5042.000000 1474987377906.000000 144257906.000000 
5043.000000 1474987377907.000000 144257907.000000 
5044.000000 1474987377908.000000 144257908.000000 
5045.000000 1474987377909.000000 144257909.000000 
5046.000000 1474987377910.000000 144257910.000000 
5047.000000 1474987377911.000000 144257911.000000 
5048.000000 1474987377912.000000 144257912.000000 
5049.000000 1474987377913.000000 144257913.000000 
5050.000000 1474987377914.000000 144257914.000000 
5051.000000 1474987377915.000000 144257915.000000 
5052.000000 1474987377916.000000 144257916.000000 
5053.000000 1474987377917.000000 144257917.000000 
5054.000000 1474987377918.000000 144257918.000000 
5055.000000 1474987377919.000000 144257919.000000 
5056.000000 1474987377920.000000 144257920.000000 
5057.000000 1474987377921.000000 144257921.000000 
5058.000000 1474987377922.000000 144257922.000000 
5059.000000 1474987377923.000000 144257923.000000 
5060.000000 1474987377924.000000 144257924.000000 
5061.000000 1474987377925.000000 144257925.000000 
5062.000000 1474987377926.000000 144257926.000000 
5063.000000 1474987377927.000000 144257927.000000 
5064.000000 1474987377928.000000 144257928.000000 
5065.000000 1474987377929.000000 144257929.000000 
5066.000000 1474987377930.000000 144257930.000000 
5067.000000 1474987377931.000000 144257931.000000 
5068.000000 1474987377932.000000 144257932.000000 
5069.000000 1474987377933.000000 144257933.000000 
5070.000000 1474987377934.000000 144257934.000000 
5071.000000 1474987377935.000000 144257935.000000 
5072.000000 1474987377936.000000 144257936.000000 
5073.000000 1474987377937.000000 144257937.000000 
5074.000000 1474987377938.000000 144257938.000000 
5075.000000 1474987377939.000000 144257939.000000 
5076.000000 1474987377940.000000 144257940.000000 
5077.000000 1474987377941.000000 144257941.000000 
5078.000000 1474987377942.000000 144257942.000000 
5079.000000 1474987377943.000000 144257943.000000 
5080.000000 1474987377944.000000 144257944.000000 
5081.000000 1474987377945.000000 144257945.000000 
5082.000000 1474987377946.000000 144257946.000000 
5083.000000 1474987377947.000000 144257947.000000 
5084.000000 1474987377948.000000 144257948.000000 
5085.000000 1474987377949.000000 144257949.000000 
5086.000000 1474987377950.000000 144257950.000000 
5087.000000 1474987377951.000000 144257951.000000 
5088.000000 1474987377952.000000 144257952.000000 
5089.000000 1474987377953.000000 144257953.000000 
5090.000000 1474987377954.000000 144257954.000000 
5091.000000 1474987377955.000000 144257955.000000 
5092.000000 1474987377956.000000 144257956.000000 
5093.000000 1474987377957.000000 144257957.000000 
5094.000000 1474987377958.000000 144257958.000000 
5095.000000 1474987377959.000000 144257959.000000 
5096.000000 1474987377960.000000 144257960.000000 
5097.000000 1474987377961.000000 144257961.000000 
5098.000000 1474987377962.000000 144257962.000000 
5099.000000 1474987377963.000000 144257963.000000 
5100.000000 1474987377964.000000 144257964.000000 
5101.000000 1474987377965.000000 144257965.000000 
5102.000000 1474987377966.000000 144257966.000000 
5103.000000 1474987377967.000000 144257967.000000 
5104.000000 1474987377968.000000 144257968.000000 
5105.000000 1474987377969.000000 144257969.000000 
5106.000000 1474987377970.000000 144257970.000000 
5107.000000 1474987377971.000000 144257971.000000 
5108.000000 1474987377972.000000 144257972.000000 
5109.000000 1474987377973.000000 144257973.000000 
5110.000000 1474987377974.000000 144257974.000000 
5111.000000 1474987377975.000000 144257975.000000 
5112.000000 1474987377976.000000 144257976.000000 
5113.000000 1474987377977.000000 144257977.000000 
5114.000000 1474987377978.000000 144257978.000000 
5115.000000 1474987377979.000000 144257979.000000 
5116.000000 1474987377980.000000 144257980.000000 
5117.000000 1474987377981.000000 144257981.000000 
5118.000000 1474987377982.000000 144257982.000000 
